images,denomination,labels
../images/ric.2_3(2).hdn.683\ID61995rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.683\ID61995vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.685-686\ID171243rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.685-686\ID171243vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.687-689\18200486rs_opt.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\18200486vs_exp.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID171251rs_opt.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID171251vs_exp.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88096rs_opt.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88096vs_exp.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88097rs_opt.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88097vs_exp.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88098rs_opt.jpg,Quadrans,5
../images/ric.2_3(2).hdn.687-689\ID88098vs_exp.jpg,Quadrans,5
../images/ric.2_3(2).hdn.709-710\18204271rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\18204271vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\1956.184.33.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\1956.184.33.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID1303rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID1303vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID1304rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID1304vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID60996rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID60996vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID60997rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.709-710\ID60997vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID1301rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID1301vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID1302rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID1302vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID60998rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.711\ID60998vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.714\0000.999.18579.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\0000.999.18579.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1882.13.3.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1882.13.3.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1944.100.44847.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1944.100.44847.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.201.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.201.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.202.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.202.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.203.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.203.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.204.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.204.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.205.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.205.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.206.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\1956.127.206.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID1420rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID1420vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170950rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170950vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170951rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170951vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170952rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID170952vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID61026rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.714\ID61026vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.716-717\ID704rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.716-717\ID704vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID1392rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID1392vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID170933rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID170933vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID171348rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID171348vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID61024rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID61024vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID61025rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\ID61025vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.722\SWYOR1DEFD5RomanCoin.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\0000.999.18576.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\0000.999.18576.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1948.19.1204.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1948.19.1204.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.193.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.193.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.194.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.194.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.195.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.195.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.196.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1956.127.196.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1995.11.184.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\1995.11.184.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1407rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1407vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1408rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1408vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1409rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1409vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1410rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID1410vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170942rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170942vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170943rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170943vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170944rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170944vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170945rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID170945vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID181714rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID181714vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID60983rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.724\ID60983vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.726\ID61010rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.726\ID61010vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.726\ID61011rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.726\ID61011vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.729-730\1944.100.44840.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1944.100.44840.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.157.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.157.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.158.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.158.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.159.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.159.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.160.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.160.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.161.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\1956.127.161.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\ID170923rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\ID170923vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\ID60959rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.729-730\ID60959vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\1944.100.44841.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\1944.100.44841.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\2000.5.20.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\2000.5.20.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID1384rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID1384vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID1385rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID1385vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID170925rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID170925vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60961rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60961vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60962rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60962vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60963rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60963vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60964rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60964vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60965rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID60965vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID700rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.731-732\ID700vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.734\ID122796rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.734\ID122796vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1944.100.47341.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1944.100.47341.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1944.100.47342.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1944.100.47342.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1983.42.4.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\1983.42.4.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61682rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61682vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61683rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61683vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61684rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.735\ID61684vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.737\ID171417rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.737\ID171417vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.737\ID61687rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.737\ID61687vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.737\wmidf52db7.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\18200357rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\18200357vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1944.100.47333.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1944.100.47333.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1944.100.47334.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1944.100.47334.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1038.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1038.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1039.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1039.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1040.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\1974.26.1040.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID171407rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID171407vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID61609rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID61609vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID61610rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.738-739\ID61610vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.740\ID61978rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.740\ID61978vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\1944.100.47340.obv.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\1944.100.47340.rev.noscale.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\ID61664rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\ID61664vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\ID61665rs_opt.jpg,Sestertius,9
../images/ric.2_3(2).hdn.741\ID61665vs_exp.jpg,Sestertius,9
../images/ric.2_3(2).hdn.742\ID61571rs_opt.jpg,Dupondius,3
../images/ric.2_3(2).hdn.742\ID61571vs_exp.jpg,Dupondius,3
../images/ric.2_3(2).hdn.743\2011850.jpg,As,0
../images/ric.2_3(2).hdn.745\ID171440rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.745\ID171440vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61572rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61572vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61573rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61573vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61574rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.745\ID61574vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.746\ID61652rs_opt.jpg,Dupondius,3
../images/ric.2_3(2).hdn.746\ID61652vs_exp.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID171424rs_opt.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID171424vs_exp.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID61655rs_opt.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID61655vs_exp.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID61656rs_opt.jpg,Dupondius,3
../images/ric.2_3(2).hdn.747\ID61656vs_exp.jpg,Dupondius,3
../images/ric.2_3(2).hdn.748\1944.100.47348.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\1944.100.47348.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\1953.72.2.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\1953.72.2.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\1957.172.1692.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\1957.172.1692.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.748\ID171425rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.748\ID171425vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.748\ID61617rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.748\ID61617vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.748\ID61618rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.748\ID61618vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.749\ID171680rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.749\ID171680vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.749\ID171681rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.749\ID171681vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.750\1944.100.47354.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.750\1944.100.47354.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.750\ID171443rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.750\ID171443vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.750\ID61607rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.750\ID61607vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.750\ID61608rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.750\ID61608vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.751\18200603rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.751\18200603vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.754\ID171433rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.754\ID171433vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.754\WILT-40B7F1.jpg,As,0
../images/ric.2_3(2).hdn.757\ID61635rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.757\ID61635vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.757\ID61636rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.757\ID61636vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.758\18210406rs_opt.jpg,Semis,8
../images/ric.2_3(2).hdn.758\18210406vs_exp.jpg,Semis,8
../images/ric.2_3(2).hdn.759\1944.100.47356.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.759\1944.100.47356.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.759\1974.95.240.obv.noscale.jpg,As,0
../images/ric.2_3(2).hdn.759\1974.95.240.rev.noscale.jpg,As,0
../images/ric.2_3(2).hdn.759\ID61662rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.759\ID61662vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.759\ID61663rs_opt.jpg,As,0
../images/ric.2_3(2).hdn.759\ID61663vs_exp.jpg,As,0
../images/ric.2_3(2).hdn.760\1953.45.14.obv.noscale.jpg,Semis,8
../images/ric.2_3(2).hdn.760\1953.45.14.rev.noscale.jpg,Semis,8
../images/ric.2_3(2).hdn.760\1995.11.253.obv.noscale.jpg,Semis,8
../images/ric.2_3(2).hdn.760\1995.11.253.rev.noscale.jpg,Semis,8
../images/ric.2_3(2).hdn.760\2011598.jpg,Semis,8
../images/ric.2_3(2).hdn.772-774\18273082rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.772-774\18273082vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.772-774\18273083rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.772-774\18273083vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\18273080rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\18273080vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\ID1300rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\ID1300vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\ID60970rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.776-777\ID60970vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\1960.175.18.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\1960.175.18.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\1960.175.19.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\1960.175.19.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID1298rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID1298vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60968rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60968vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60969rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60969vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60974rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID60974vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID85744rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.778-779\ID85744vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\18273077rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\18273077vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\1960.175.17.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\1960.175.17.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\1967.153.142.obv.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\1967.153.142.rev.noscale.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID1297rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID1297vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60971rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60971vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60972rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60972vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60973rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60973vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60975rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID60975vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID707rs_opt.jpg,Aureus,1
../images/ric.2_3(2).hdn.781-783\ID707vs_exp.jpg,Aureus,1
../images/ric.2_3(2).hdn.786\1956.127.162.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.162.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.163.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.163.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.164.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.164.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.165.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1956.127.165.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1995.11.183.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\1995.11.183.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID170924rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID170924vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID60966rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID60966vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID60967rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.786\ID60967vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.787\ID701rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.787\ID701vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1911.23.119.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1911.23.119.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1956.127.169.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1956.127.169.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1956.127.170.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\1956.127.170.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID170929rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID170929vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID170930rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID170930vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID61008rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.788\ID61008vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\1948.19.1202.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\1948.19.1202.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\ID170928rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\ID170928vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\ID61007rs_opt.jpg,Denarius,2
../images/ric.2_3(2).hdn.789\ID61007vs_exp.jpg,Denarius,2
../images/ric.2_3(2).hdn.790\1911.23.118.obv.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.790\1911.23.118.rev.noscale.jpg,Denarius,2
../images/ric.2_3(2).hdn.790\1956.127.167.obv.noscale.jpg,Denarius,2
