"URI","Title","RecordId","From Date","To Date","Authority","Deity","Denomination","Findspot","Issuer","Manufacture","Material","Mint","Object Type","Portrait","Region","Symbol_obv","Symbol_obv_letter","Symbol_rev","Symbol_rev_letter","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Reverse Officina Mark","Reverse Exergue","Date Record Modified"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3131","RIC II, Part 3 (second edition) Hadrian 3131","ric.2_3(2).hdn.3131","130","138","Hadrian","Italia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","ITALIA","Italia standing left, holding sceptre and cornucopia","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3136","RIC II, Part 3 (second edition) Hadrian 3136","ric.2_3(2).hdn.3136","130","138","Hadrian","Clementia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","CLEMENTIA AVG","Clementia standing left, holding patera and sceptre","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3137","RIC II, Part 3 (second edition) Hadrian 3137","ric.2_3(2).hdn.3137","130","138","Hadrian","Clementia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","CLEMENTIA AVGVSTI","Clementia standing left, holding patera and sceptre","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3141","RIC II, Part 3 (second edition) Hadrian 3141","ric.2_3(2).hdn.3141","130","138","Hadrian","Moneta","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","MONETA AVG","Moneta standing left, holding scales and cornucopia","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3143","RIC II, Part 3 (second edition) Hadrian 3143","ric.2_3(2).hdn.3143","130","138","Hadrian","Pietas","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","PIETAS AVGVSTI","Pietas seated left, holding patera and sceptre","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3149","RIC II, Part 3 (second edition) Hadrian 3149","ric.2_3(2).hdn.3149","130","138","Hadrian","Roma","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","ROMA FELIX","Roma seated left, holding Victory and spear","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3155","RIC II, Part 3 (second edition) Hadrian 3155","ric.2_3(2).hdn.3155","130","138","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, left","FELICITATI // AVGVSTI (in exergue)","Ship, left","","","2022-01-20T02:44:21Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2996","RIC II, Part 3 (second edition) Hadrian 2996","ric.2_3(2).hdn.2996","124","127","Hadrian","Spes","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Spes advancing left, holding flower and robe","","","2022-01-20T02:44:19Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2998","RIC II, Part 3 (second edition) Hadrian 2998","ric.2_3(2).hdn.2998","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right","// COS III (in exergue)","Ship, right","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3004","RIC II, Part 3 (second edition) Hadrian 3004","ric.2_3(2).hdn.3004","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right","COS III","Eagle standing facing on thunderbolt, head left","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3005","RIC II, Part 3 (second edition) Hadrian 3005","ric.2_3(2).hdn.3005","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","AVGVSTVS HADRIANVS","Head of Hadrian, laureate, right","COS // III (in exergue)","Eagle standing facing on thunderbolt, head left","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3006","RIC II, Part 3 (second edition) Hadrian 3006","ric.2_3(2).hdn.3006","124","127","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","AVGVSTVS HADRIANVS","Head of Hadrian, laureate, right","COS III or // COS III (in exergue)","Seven stars within crescent","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3012","RIC II, Part 3 (second edition) Hadrian 3012","ric.2_3(2).hdn.3012","124","127","Hadrian","Victory","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","AVGVSTVS HADRIANVS","Head of Hadrian, laureate, right","III COS","Victory advancing right, holding palm and wreath","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3035","RIC II, Part 3 (second edition) Hadrian 3035","ric.2_3(2).hdn.3035","128","130","Hadrian","Concordia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Concordia standing left, holding patera and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3039","RIC II, Part 3 (second edition) Hadrian 3039","ric.2_3(2).hdn.3039","128","130","Hadrian","Fortuna","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Fortuna seated left, holding rudder and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3045","RIC II, Part 3 (second edition) Hadrian 3045","ric.2_3(2).hdn.3045","128","130","Hadrian","Genius","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Genius standing left, holding patera and cornucopia","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3063","RIC II, Part 3 (second edition) Hadrian 3063","ric.2_3(2).hdn.3063","128","130","Hadrian","Pudicitia","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, left","COS III","Pudicitia, veiled, standing left, drawing out veil","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3070","RIC II, Part 3 (second edition) Hadrian 3070","ric.2_3(2).hdn.3070","128","130","Hadrian","Spes","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Head of Hadrian, laureate, right","COS III","Spes advancing left, holding flower and robe","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.3071","RIC II, Part 3 (second edition) Hadrian 3071","ric.2_3(2).hdn.3071","128","130","Hadrian","","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS P P","Bust of Hadrian, laureate, cuirassed, right, viewed from front","COS III","Tripod-lebes","","","2022-01-20T02:44:20Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1397","RIC II, Part 3 (second edition) Hadrian 1397","ric.2_3(2).hdn.1397","130","130","Hadrian","Felicitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, right","FELICITAS AVG","Felicitas seated left, holding caduceus and cornucopia","","","2022-01-20T02:44:02Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1075","RIC II, Part 3 (second edition) Hadrian 1075","ric.2_3(2).hdn.1075","129","130","Hadrian","Felicitas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","FELICITAS AVG COS III P P","Felicitas standing left, holding caduceus and cornucopia","","","2022-01-20T02:43:58Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1091","RIC II, Part 3 (second edition) Hadrian 1091","ric.2_3(2).hdn.1091","129","130","Hadrian","Indulgentia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, right","INDVLGENTIA AVG COS III P P","Indulgentia seated left, extending hand and holding sceptre","","","2022-01-20T02:43:59Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1099","RIC II, Part 3 (second edition) Hadrian 1099","ric.2_3(2).hdn.1099","129","130","Hadrian","Justitia","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, left","IVSTITIA AVG COS III P P","Justitia seated left, holding patera and sceptre","","","2022-01-20T02:43:59Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1108","RIC II, Part 3 (second edition) Hadrian 1108","ric.2_3(2).hdn.1108","129","130","Hadrian","Pietas","Denarius","","","Struck","Silver","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, right","PIETAS AVG COS III P P","Pietas seated left, holding patera and sceptre","","","2022-01-20T02:43:59Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2926","RIC II, Part 3 (second edition) Hadrian 2926","ric.2_3(2).hdn.2926","130","138","Hadrian","","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, right, viewed from front","","Pons Aelius decorated with eight statues on columns","","","2022-01-20T02:44:18Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2989","RIC II, Part 3 (second edition) Hadrian 2989","ric.2_3(2).hdn.2989","124","127","Hadrian","Fortuna","Denarius","","","Struck","Silver","Eastern Mint","Coin","Hadrian","Uncertain value","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","COS III","Fortuna standing left, holding rudder and cornucopia","","","2022-01-20T02:44:19Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2808","RIC II, Part 3 (second edition) Hadrian 2808","ric.2_3(2).hdn.2808","120","123","Hadrian","Genius","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, left","GENIO POPVLI ROMANI","Genius standing left, holding patera and cornucopia","","","2022-01-20T02:44:17Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2823","RIC II, Part 3 (second edition) Hadrian 2823","ric.2_3(2).hdn.2823","124","127","Hadrian","Salus","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, left","COS III","Salus seated left, holding patera; to left, altar with snake coiled around","","","2022-01-20T02:44:17Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2832","RIC II, Part 3 (second edition) Hadrian 2832","ric.2_3(2).hdn.2832","124","127","Hadrian","Cybele","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right","// COS III (in exergue)","Cybele riding right in lion chariot","","","2022-01-20T02:44:17Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2889","RIC II, Part 3 (second edition) Hadrian 2889","ric.2_3(2).hdn.2889","130","138","Hadrian","Jupiter","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, left","IOVI TONANTI","Jupiter standing facing, holding thunderbolt and sceptre; at feet to left, eagle","","","2022-01-20T02:44:18Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2904","RIC II, Part 3 (second edition) Hadrian 2904","ric.2_3(2).hdn.2904","130","138","Hadrian","Vesta","","","","Struck","Gold","Rome","Coin||Medallion","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, laureate, left","VESTA","Vesta seated left, holding palladium and sceptre","","","2022-01-20T02:44:18Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2363-2364","RIC II, Part 3 (second edition) Hadrian 2363-2364","ric.2_3(2).hdn.2363-2364","137","138","Hadrian","Spes||Fortuna","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Head of Hadrian, right | Bust of Hadrian, draped and cuirassed, right, viewed from rear or side","SPES P R","Spes-Fortuna standing left, leaning on rudder on globe, holding flower and cornucopia","","","2022-01-20T02:44:12Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.427-428","RIC II, Part 3 (second edition) Hadrian 427-428","ric.2_3(2).hdn.427-428","120","121","Hadrian","Libertas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIANVS HADRIANVS AVG P M TR P COS III","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped, right, viewed from front","LIBERTAS PVBLICA // S C (in field)","Libertas standing left, holding pileus and branch","","","2022-01-20T02:43:50Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.588-589","RIC II, Part 3 (second edition) Hadrian 588-589","ric.2_3(2).hdn.588-589","121","123","Hadrian","Neptune","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, cuirassed, right, viewed from front","P M TR P COS III","Neptune standing right, resting foot on prow, holding trident and dolphin","","","2022-01-20T02:43:52Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.811-812","RIC II, Part 3 (second edition) Hadrian 811-812","ric.2_3(2).hdn.811-812","125","127","Hadrian","Neptune","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Head of Hadrian, laureate, right | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from rear or side","COS III // S C (in field)","Neptune standing left, resting foot on prow, holding acrostolium and trident","","","2022-01-20T02:43:55Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1436-1437","RIC II, Part 3 (second edition) Hadrian 1436-1437","ric.2_3(2).hdn.1436-1437","130","130","Hadrian","Nilus","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, left, viewed from rear or side | Bust of Hadrian, draped and cuirassed, right, viewed from rear or side","","Nilus reclining left on sphinx, holding cornucopia and reed; in water below, crocodile and hippo","","","2022-01-20T02:44:03Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1438-1439","RIC II, Part 3 (second edition) Hadrian 1438-1439","ric.2_3(2).hdn.1438-1439","130","130","Hadrian","Nilus","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, draped, left, viewed from rear or side | Bust of Hadrian, draped and cuirassed, right, viewed from rear or side","","Nilus reclining right, holding reed and cornucopia; in water below, crocodile and hippo in reeds","","","2022-01-20T02:44:03Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1693-1694","RIC II, Part 3 (second edition) Hadrian 1693-1694","ric.2_3(2).hdn.1693-1694","130","133","Hadrian","Mauretania","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVG COS III P P","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, draped, right, viewed from rear or side","MAVRETANIA // S C (in exergue)","Mauretania (Mauretanius?) standing right, holding javelins and horse by bridle","","","2022-01-20T02:44:05Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.132-133","RIC II, Part 3 (second edition) Hadrian 132-133","ric.2_3(2).hdn.132-133","118","118","Hadrian","Felicitas","Aureus","","","Struck","Gold","Rome","Coin","Hadrian","Italy","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, cuirassed, right, viewed from front","P M TR P COS II // FEL AVG (in field)","Felicitas, standing left, holding caduceus and cornucopia","","","2022-01-20T02:43:46Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.1242-1243","RIC II, Part 3 (second edition) Hadrian 1242-1243","ric.2_3(2).hdn.1242-1243","129","130","Hadrian","Liberalitas","Sestertius","","","Struck","Orichalcum","Rome","Coin","Hadrian","Italy","","","","","HADRIANVS AVGVSTVS","Bust of Hadrian, laureate, draped, right, viewed from rear or side | Bust of Hadrian, laureate, draped, left, viewed from rear or side","LIBERALITAS AVG COS III P P // S C (in field)","Liberalitas standing right, emptying cornucopia held in both hands","","","2022-01-20T02:44:01Z"
"http://numismatics.org/ocre/id/ric.2_3(2).hdn.2968-2969","RIC II, Part 3 (second edition) Hadrian 2968-2969","ric.2_3(2).hdn.2968-2969","119","119","Hadrian","Pax","Denarius","","","Struck","Silver","Antioch","Coin","Hadrian","Syria","","","","","IMP CAESAR TRAIAN HADRIANVS AVG","Bust of Hadrian, laureate, cuirassed, right, viewed from front | Bust of Hadrian, laureate, draped and cuirassed, right, viewed from front","P M TR POTES COS III // PAX (in exergue)","Pax standing left, holding branch and cornucopia","","","2022-01-20T02:44:19Z"
